group_reg,log10_group_reg,group,var_name,group_size,l2_norm_raw,l2_norm_normed,auc,acc,nnz
5.336699231206313e-06,-5.2727272727272725,7,INCOME,4,0.07058583487661187,0.03529291743830593,0.7353887853205442,0.7273875504440308,58
5.336699231206313e-06,-5.2727272727272725,8,IRPYUD5ALC,2,0.17342287429699366,0.12262849042826642,0.7353887853205442,0.7273875504440308,58
5.336699231206313e-06,-5.2727272727272725,9,IRPYUD5MRJ,2,0.23174202054937817,0.16386635421633755,0.7353887853205442,0.7273875504440308,58
5.336699231206313e-06,-5.2727272727272725,10,ILLYR,2,0.3391408383269914,0.23980878655830618,0.7353887853205442,0.7273875504440308,58
5.336699231206313e-06,-5.2727272727272725,11,IRAMDEYR,2,1.2176392615909144,0.861000978909916,0.7353887853205442,0.7273875504440308,58
5.336699231206313e-06,-5.2727272727272725,12,RSKCIGPKD,4,0.07760172086515016,0.03880086043257508,0.7353887853205442,0.7273875504440308,58
5.336699231206313e-06,-5.2727272727272725,13,RSKMRJWK,4,0.3470363806489853,0.17351819032449264,0.7353887853205442,0.7273875504440308,58
5.336699231206313e-06,-5.2727272727272725,14,IRALCFY,1,0.08255194162586704,0.08255194162586704,0.7353887853205442,0.7273875504440308,58
5.336699231206313e-06,-5.2727272727272725,15,IRMJFY,1,0.06923961956069447,0.06923961956069447,0.7353887853205442,0.7273875504440308,58
5.336699231206313e-06,-5.2727272727272725,16,KSSLR6YR,1,0.048254793840889626,0.048254793840889626,0.7353887853205442,0.7273875504440308,58
1.2328467394420658e-05,-4.909090909090909,0,CATAG6,5,0.4775198262979022,0.2135533584412002,0.7353665380443509,0.7277094419128404,58
1.2328467394420658e-05,-4.909090909090909,1,IRSEX,2,0.4527482326663027,0.3201413454885674,0.7353665380443509,0.7277094419128404,58
1.2328467394420658e-05,-4.909090909090909,2,NEWRACE2,7,0.9256280412043882,0.34985451479637986,0.7353665380443509,0.7277094419128404,58
1.2328467394420658e-05,-4.909090909090909,3,IRMARIT,4,0.2165723095888057,0.10828615479440284,0.7353665380443509,0.7277094419128404,58
1.2328467394420658e-05,-4.909090909090909,4,IREDUHIGHST2,11,0.7721243548084107,0.23280425239952213,0.7353665380443509,0.7277094419128404,58
1.2328467394420658e-05,-4.909090909090909,5,IRWRKSTAT18,4,0.2377305977261581,0.11886529886307905,0.7353665380443509,0.7277094419128404,58
1.2328467394420658e-05,-4.909090909090909,6,IRINSUR4,2,0.43900113612014247,0.3104206802991513,0.7353665380443509,0.7277094419128404,58
1.2328467394420658e-05,-4.909090909090909,7,INCOME,4,0.07005410040325744,0.03502705020162872,0.7353665380443509,0.7277094419128404,58
1.2328467394420658e-05,-4.909090909090909,8,IRPYUD5ALC,2,0.17304377240960692,0.12236042491293464,0.7353665380443509,0.7277094419128404,58
1.2328467394420658e-05,-4.909090909090909,9,IRPYUD5MRJ,2,0.23094784065621532,0.16330478422840009,0.7353665380443509,0.7277094419128404,58
1.2328467394420658e-05,-4.909090909090909,10,ILLYR,2,0.3390709213837289,0.23975934781360544,0.7353665380443509,0.7277094419128404,58
1.2328467394420658e-05,-4.909090909090909,11,IRAMDEYR,2,1.2173633380785354,0.860805871523224,0.7353665380443509,0.7277094419128404,58
1.2328467394420658e-05,-4.909090909090909,12,RSKCIGPKD,4,0.07673326383293867,0.038366631916469336,0.7353665380443509,0.7277094419128404,58
1.2328467394420658e-05,-4.909090909090909,13,RSKMRJWK,4,0.3465388058340122,0.1732694029170061,0.7353665380443509,0.7277094419128404,58
1.2328467394420658e-05,-4.909090909090909,14,IRALCFY,1,0.0823667557729528,0.0823667557729528,0.7353665380443509,0.7277094419128404,58
1.2328467394420658e-05,-4.909090909090909,15,IRMJFY,1,0.06883465180072862,0.06883465180072862,0.7353665380443509,0.7277094419128404,58
1.2328467394420658e-05,-4.909090909090909,16,KSSLR6YR,1,0.048246946254875814,0.048246946254875814,0.7353665380443509,0.7277094419128404,58
2.8480358684358048e-05,-4.545454545454545,0,CATAG6,5,0.4741744123333863,0.2120572438336933,0.735371709247033,0.7276885197593739,58
2.8480358684358048e-05,-4.545454545454545,1,IRSEX,2,0.45272195538358606,0.3201227646437673,0.735371709247033,0.7276885197593739,58
2.8480358684358048e-05,-4.545454545454545,2,NEWRACE2,7,0.9178435501315356,0.3469122537303841,0.735371709247033,0.7276885197593739,58
2.8480358684358048e-05,-4.545454545454545,3,IRMARIT,4,0.21487796233020467,0.10743898116510234,0.735371709247033,0.7276885197593739,58
2.8480358684358048e-05,-4.545454545454545,4,IREDUHIGHST2,11,0.6871683738669223,0.20718906035593113,0.735371709247033,0.7276885197593739,58
2.8480358684358048e-05,-4.545454545454545,5,IRWRKSTAT18,4,0.2359835451040717,0.11799177255203586,0.735371709247033,0.7276885197593739,58
2.8480358684358048e-05,-4.545454545454545,6,IRINSUR4,2,0.43797840495287094,0.3096975001554428,0.735371709247033,0.7276885197593739,58
2.8480358684358048e-05,-4.545454545454545,7,INCOME,4,0.06877324836159107,0.034386624180795536,0.735371709247033,0.7276885197593739,58
2.8480358684358048e-05,-4.545454545454545,8,IRPYUD5ALC,2,0.17209904801780548,0.1216924038891395,0.735371709247033,0.7276885197593739,58
2.8480358684358048e-05,-4.545454545454545,9,IRPYUD5MRJ,2,0.22904774934010427,0.1619612167739043,0.735371709247033,0.7276885197593739,58
2.8480358684358048e-05,-4.545454545454545,10,ILLYR,2,0.3390060743998858,0.23971349407159048,0.735371709247033,0.7276885197593739,58
2.8480358684358048e-05,-4.545454545454545,11,IRAMDEYR,2,1.2166507565100442,0.8603020002639953,0.735371709247033,0.7276885197593739,58
2.8480358684358048e-05,-4.545454545454545,12,RSKCIGPKD,4,0.07497923846430286,0.03748961923215143,0.735371709247033,0.7276885197593739,58
2.8480358684358048e-05,-4.545454545454545,13,RSKMRJWK,4,0.3455954377914504,0.1727977188957252,0.735371709247033,0.7276885197593739,58
2.8480358684358048e-05,-4.545454545454545,14,IRALCFY,1,0.08185909760475313,0.08185909760475313,0.735371709247033,0.7276885197593739,58
2.8480358684358048e-05,-4.545454545454545,15,IRMJFY,1,0.06788806024173563,0.06788806024173563,0.735371709247033,0.7276885197593739,58
2.8480358684358048e-05,-4.545454545454545,16,KSSLR6YR,1,0.04823665080642249,0.04823665080642249,0.735371709247033,0.7276885197593739,58
6.579332246575683e-05,-4.181818181818182,0,CATAG6,5,0.4663430252319449,0.20855494105030567,0.7353130111467853,0.7274079692605351,58
6.579332246575683e-05,-4.181818181818182,1,IRSEX,2,0.4526779727346433,0.3200916642144453,0.7353130111467853,0.7274079692605351,58
6.579332246575683e-05,-4.181818181818182,2,NEWRACE2,7,0.9004724766078251,0.34034660508039033,0.7353130111467853,0.7274079692605351,58
6.579332246575683e-05,-4.181818181818182,3,IRMARIT,4,0.2112739646853524,0.1056369823426762,0.7353130111467853,0.7274079692605351,58
6.579332246575683e-05,-4.181818181818182,4,IREDUHIGHST2,11,0.6152186599609739,0.1854954053741632,0.7353130111467853,0.7274079692605351,58
6.579332246575683e-05,-4.181818181818182,5,IRWRKSTAT18,4,0.23180243785216528,0.11590121892608264,0.7353130111467853,0.7274079692605351,58
6.579332246575683e-05,-4.181818181818182,6,IRINSUR4,2,0.435901826210929,0.3082291372453478,0.7353130111467853,0.7274079692605351,58
6.579332246575683e-05,-4.181818181818182,7,INCOME,4,0.06582304899420734,0.03291152449710367,0.7353130111467853,0.7274079692605351,58
6.579332246575683e-05,-4.181818181818182,8,IRPYUD5ALC,2,0.16997313508706596,0.12018915643960143,0.7353130111467853,0.7274079692605351,58
6.579332246575683e-05,-4.181818181818182,9,IRPYUD5MRJ,2,0.22447263427156267,0.15872612188422977,0.7353130111467853,0.7274079692605351,58
6.579332246575683e-05,-4.181818181818182,10,ILLYR,2,0.3387246489586968,0.23951449623372734,0.7353130111467853,0.7274079692605351,58
6.579332246575683e-05,-4.181818181818182,11,IRAMDEYR,2,1.2153257374196744,0.8593650702799932,0.7353130111467853,0.7274079692605351,58
6.579332246575683e-05,-4.181818181818182,12,RSKCIGPKD,4,0.07098108548067848,0.03549054274033924,0.7353130111467853,0.7274079692605351,58
6.579332246575683e-05,-4.181818181818182,13,RSKMRJWK,4,0.3432731152638401,0.17163655763192004,0.7353130111467853,0.7274079692605351,58
6.579332246575683e-05,-4.181818181818182,14,IRALCFY,1,0.08073789845038915,0.08073789845038915,0.7353130111467853,0.7274079692605351,58
6.579332246575683e-05,-4.181818181818182,15,IRMJFY,1,0.06564944343692389,0.06564944343692389,0.7353130111467853,0.7274079692605351,58
6.579332246575683e-05,-4.181818181818182,16,KSSLR6YR,1,0.04811979241438219,0.04811979241438219,0.7353130111467853,0.7274079692605351,58
0.0001519911082952933,-3.8181818181818183,0,CATAG6,5,0.4489106587553125,0.20075894976021796,0.7352033463044576,0.7286241614806062,58
0.0001519911082952933,-3.8181818181818183,1,IRSEX,2,0.4525512739382163,0.32000207463632363,0.7352033463044576,0.7286241614806062,58
0.0001519911082952933,-3.8181818181818183,2,NEWRACE2,7,0.8698464528303461,0.32877105614296737,0.7352033463044576,0.7286241614806062,58
0.0001519911082952933,-3.8181818181818183,3,IRMARIT,4,0.20252670649919627,0.10126335324959813,0.7352033463044576,0.7286241614806062,58
0.0001519911082952933,-3.8181818181818183,4,IREDUHIGHST2,11,0.5350373411218102,0.16131982812094858,0.7352033463044576,0.7286241614806062,58
0.0001519911082952933,-3.8181818181818183,5,IRWRKSTAT18,4,0.2225305343046804,0.1112652671523402,0.7352033463044576,0.7286241614806062,58
0.0001519911082952933,-3.8181818181818183,6,IRINSUR4,2,0.4308484730048747,0.3046558769256161,0.7352033463044576,0.7286241614806062,58
0.0001519911082952933,-3.8181818181818183,7,INCOME,4,0.05912959718594244,0.02956479859297122,0.7352033463044576,0.7286241614806062,58
0.0001519911082952933,-3.8181818181818183,8,IRPYUD5ALC,2,0.16519743398949654,0.11681222580859005,0.7352033463044576,0.7286241614806062,58
0.0001519911082952933,-3.8181818181818183,9,IRPYUD5MRJ,2,0.2141666626349956,0.15143869945329697,0.7352033463044576,0.7286241614806062,58
0.0001519911082952933,-3.8181818181818183,10,ILLYR,2,0.3379892750723926,0.23899450837201414,0.7352033463044576,0.7286241614806062,58
0.0001519911082952933,-3.8181818181818183,11,IRAMDEYR,2,1.2121986180378757,0.8571538629595434,0.7352033463044576,0.7286241614806062,58
0.0001519911082952933,-3.8181818181818183,12,RSKCIGPKD,4,0.06224916349173949,0.031124581745869746,0.7352033463044576,0.7286241614806062,58
0.0001519911082952933,-3.8181818181818183,13,RSKMRJWK,4,0.3379239350406227,0.16896196752031134,0.7352033463044576,0.7286241614806062,58
0.0001519911082952933,-3.8181818181818183,14,IRALCFY,1,0.07812254076291947,0.07812254076291947,0.7352033463044576,0.7286241614806062,58
0.0001519911082952933,-3.8181818181818183,15,IRMJFY,1,0.06067113912431089,0.06067113912431089,0.7352033463044576,0.7286241614806062,58
0.0001519911082952933,-3.8181818181818183,16,KSSLR6YR,1,0.04789739999587743,0.04789739999587743,0.7352033463044576,0.7286241614806062,58
0.0003511191734215131,-3.4545454545454546,0,CATAG6,5,0.4098786713120437,0.1833033143162045,0.7347987932596532,0.7290989887194952,58
