group_reg,log10_group_reg,group,var_name,group_size,l2_norm_raw,l2_norm_normed,auc,acc,nnz
6.579332246575683e-05,-4.181818181818182,12,RSKCIGPKD,4,0.22434690787676773,0.11217345393838386,0.7774685174490275,0.7753343863688332,58
6.579332246575683e-05,-4.181818181818182,13,RSKMRJWK,4,0.14327555310529688,0.07163777655264844,0.7774685174490275,0.7753343863688332,58
6.579332246575683e-05,-4.181818181818182,14,IRALCFY,1,0.1660303056009133,0.1660303056009133,0.7774685174490275,0.7753343863688332,58
6.579332246575683e-05,-4.181818181818182,15,IRMJFY,1,0.08657711642914898,0.08657711642914898,0.7774685174490275,0.7753343863688332,58
6.579332246575683e-05,-4.181818181818182,16,KSSLR6YR,1,0.09105889167173094,0.09105889167173094,0.7774685174490275,0.7753343863688332,58
0.0001519911082952933,-3.8181818181818183,0,CATAG6,5,0.8738576662470128,0.3908010288775288,0.7780372037860279,0.7771092932267313,58
0.0001519911082952933,-3.8181818181818183,1,IRSEX,2,0.08982974970967844,0.06351922517200392,0.7780372037860279,0.7771092932267313,58
0.0001519911082952933,-3.8181818181818183,2,NEWRACE2,7,0.3936748937525077,0.1487951237541301,0.7780372037860279,0.7771092932267313,58
0.0001519911082952933,-3.8181818181818183,3,IRMARIT,4,0.3500277882305265,0.17501389411526325,0.7780372037860279,0.7771092932267313,58
0.0001519911082952933,-3.8181818181818183,4,IREDUHIGHST2,11,1.0638150355680067,0.32075230175615116,0.7780372037860279,0.7771092932267313,58
0.0001519911082952933,-3.8181818181818183,5,IRWRKSTAT18,4,0.2102064244780468,0.1051032122390234,0.7780372037860279,0.7771092932267313,58
0.0001519911082952933,-3.8181818181818183,6,IRINSUR4,2,0.24246394913389793,0.17144790262584933,0.7780372037860279,0.7771092932267313,58
0.0001519911082952933,-3.8181818181818183,7,INCOME,4,0.4686915562999921,0.23434577814999605,0.7780372037860279,0.7771092932267313,58
0.0001519911082952933,-3.8181818181818183,8,IRPYUD5ALC,2,0.7639168217663963,0.540170764933494,0.7780372037860279,0.7771092932267313,58
0.0001519911082952933,-3.8181818181818183,9,IRPYUD5MRJ,2,0.4217087734384123,0.2981931333841627,0.7780372037860279,0.7771092932267313,58
0.0001519911082952933,-3.8181818181818183,10,ILLYR,2,0.5282374271597536,0.3735202668211967,0.7780372037860279,0.7771092932267313,58
0.0001519911082952933,-3.8181818181818183,11,IRAMDEYR,2,0.6740028463288718,0.4765919831781797,0.7780372037860279,0.7771092932267313,58
0.0001519911082952933,-3.8181818181818183,12,RSKCIGPKD,4,0.21862818761578753,0.10931409380789377,0.7780372037860279,0.7771092932267313,58
0.0001519911082952933,-3.8181818181818183,13,RSKMRJWK,4,0.13976019148880706,0.06988009574440353,0.7780372037860279,0.7771092932267313,58
0.0001519911082952933,-3.8181818181818183,14,IRALCFY,1,0.16376370998299788,0.16376370998299788,0.7780372037860279,0.7771092932267313,58
0.0001519911082952933,-3.8181818181818183,15,IRMJFY,1,0.08122213439051518,0.08122213439051518,0.7780372037860279,0.7771092932267313,58
0.0001519911082952933,-3.8181818181818183,16,KSSLR6YR,1,0.0912539883279395,0.0912539883279395,0.7780372037860279,0.7771092932267313,58
0.0003511191734215131,-3.4545454545454546,0,CATAG6,5,0.842905686601885,0.3769588827725897,0.777957348320684,0.778521965245829,58
0.0003511191734215131,-3.4545454545454546,1,IRSEX,2,0.08448555273333726,0.05974030725003643,0.777957348320684,0.778521965245829,58
0.0003511191734215131,-3.4545454545454546,2,NEWRACE2,7,0.27342202908197727,0.10334381313108314,0.777957348320684,0.778521965245829,58
0.0003511191734215131,-3.4545454545454546,3,IRMARIT,4,0.3274230791925416,0.1637115395962708,0.777957348320684,0.778521965245829,58
0.0003511191734215131,-3.4545454545454546,4,IREDUHIGHST2,11,0.8807620530250986,0.265559750860669,0.777957348320684,0.778521965245829,58
0.0003511191734215131,-3.4545454545454546,5,IRWRKSTAT18,4,0.19671438424398213,0.09835719212199107,0.777957348320684,0.778521965245829,58
0.0003511191734215131,-3.4545454545454546,6,IRINSUR4,2,0.2233452709557457,0.15792895563875461,0.777957348320684,0.778521965245829,58
0.0003511191734215131,-3.4545454545454546,7,INCOME,4,0.46764570840129904,0.23382285420064952,0.777957348320684,0.778521965245829,58
0.0003511191734215131,-3.4545454545454546,8,IRPYUD5ALC,2,0.7511437335583201,0.5311388276448694,0.777957348320684,0.778521965245829,58
